timestamp,message
2017-06-25 11:26:33.491,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:26:34.041,!E TRIAL_EVENT_VAR response
2017-06-25 11:26:35.558,!V TRIAL_VAR block experiment
2017-06-25 11:26:35.559,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:26:35.560,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:26:35.560,!V TRIAL_VAR congruency congruet
2017-06-25 11:26:35.561,!V TRIAL_VAR accuracy correct
2017-06-25 11:26:35.561,TRIAL_END
2017-06-25 11:26:35.562,TRIALID 174
2017-06-25 11:26:35.592,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:26:36.625,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:26:37.089,!E TRIAL_EVENT_VAR response
2017-06-25 11:26:38.592,!V TRIAL_VAR block experiment
2017-06-25 11:26:38.593,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:26:38.594,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:26:38.595,!V TRIAL_VAR congruency congruet
2017-06-25 11:26:38.596,!V TRIAL_VAR accuracy correct
2017-06-25 11:26:38.597,TRIAL_END
2017-06-25 11:26:38.598,TRIALID 175
2017-06-25 11:26:38.626,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:26:39.676,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:26:40.264,!E TRIAL_EVENT_VAR response
2017-06-25 11:26:41.776,!V TRIAL_VAR block experiment
2017-06-25 11:26:41.778,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:26:41.778,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:26:41.779,!V TRIAL_VAR congruency incongruet
2017-06-25 11:26:41.780,!V TRIAL_VAR accuracy correct
2017-06-25 11:26:41.780,TRIAL_END
2017-06-25 11:26:41.781,TRIALID 176
2017-06-25 11:26:41.810,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:26:42.861,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:26:43.321,!E TRIAL_EVENT_VAR response
2017-06-25 11:26:44.828,!V TRIAL_VAR block experiment
2017-06-25 11:26:44.829,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:26:44.829,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:26:44.830,!V TRIAL_VAR congruency congruet
2017-06-25 11:26:44.830,!V TRIAL_VAR accuracy correct
2017-06-25 11:26:44.831,TRIAL_END
2017-06-25 11:26:44.831,TRIALID 177
2017-06-25 11:26:44.862,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:26:45.912,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:26:46.297,!E TRIAL_EVENT_VAR response
2017-06-25 11:26:47.812,!V TRIAL_VAR block experiment
2017-06-25 11:26:47.813,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:26:47.814,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:26:47.814,!V TRIAL_VAR congruency incongruet
2017-06-25 11:26:47.815,!V TRIAL_VAR accuracy correct
2017-06-25 11:26:47.816,TRIAL_END
2017-06-25 11:26:47.817,TRIALID 178
2017-06-25 11:26:47.846,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:26:48.880,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:26:49.409,!E TRIAL_EVENT_VAR response
2017-06-25 11:26:50.913,!V TRIAL_VAR block experiment
2017-06-25 11:26:50.914,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:26:50.914,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:26:50.914,!V TRIAL_VAR congruency congruet
2017-06-25 11:26:50.915,!V TRIAL_VAR accuracy correct
2017-06-25 11:26:50.915,TRIAL_END
2017-06-25 11:26:50.916,TRIALID 179
2017-06-25 11:26:50.947,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:26:51.980,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:26:52.321,!E TRIAL_EVENT_VAR response
2017-06-25 11:26:53.831,!V TRIAL_VAR block experiment
2017-06-25 11:26:53.832,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:26:53.833,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:26:53.833,!V TRIAL_VAR congruency congruet
2017-06-25 11:26:53.834,!V TRIAL_VAR accuracy correct
2017-06-25 11:26:53.834,TRIAL_END
2017-06-25 11:26:53.835,TRIALID 180
2017-06-25 11:26:53.865,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:26:54.899,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:26:55.241,!E TRIAL_EVENT_VAR response
2017-06-25 11:26:56.749,!V TRIAL_VAR block experiment
2017-06-25 11:26:56.750,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:26:56.751,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:26:56.752,!V TRIAL_VAR congruency neutral
2017-06-25 11:26:56.753,!V TRIAL_VAR accuracy correct
2017-06-25 11:26:56.753,TRIAL_END
2017-06-25 11:26:56.754,TRIALID 181
2017-06-25 11:26:56.783,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:26:57.816,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:26:58.169,!E TRIAL_EVENT_VAR response
2017-06-25 11:26:59.683,!V TRIAL_VAR block experiment
2017-06-25 11:26:59.684,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:26:59.685,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:26:59.685,!V TRIAL_VAR congruency congruet
2017-06-25 11:26:59.686,!V TRIAL_VAR accuracy correct
2017-06-25 11:26:59.687,TRIAL_END
2017-06-25 11:26:59.687,TRIALID 182
2017-06-25 11:26:59.717,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:00.767,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:01.265,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:02.784,!V TRIAL_VAR block experiment
2017-06-25 11:27:02.785,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:27:02.785,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:27:02.786,!V TRIAL_VAR congruency neutral
2017-06-25 11:27:02.787,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:02.788,TRIAL_END
2017-06-25 11:27:02.788,TRIALID 183
2017-06-25 11:27:02.818,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:03.852,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:04.218,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:05.735,!V TRIAL_VAR block experiment
2017-06-25 11:27:05.736,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:27:05.737,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:27:05.737,!V TRIAL_VAR congruency incongruet
2017-06-25 11:27:05.738,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:05.738,TRIAL_END
2017-06-25 11:27:05.739,TRIALID 184
2017-06-25 11:27:05.769,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:06.803,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:07.466,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:08.970,!V TRIAL_VAR block experiment
2017-06-25 11:27:08.971,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:27:08.972,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:27:08.972,!V TRIAL_VAR congruency congruet
2017-06-25 11:27:08.973,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:08.974,TRIAL_END
2017-06-25 11:27:08.975,TRIALID 185
2017-06-25 11:27:09.020,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:10.054,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:10.418,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:11.920,!V TRIAL_VAR block experiment
2017-06-25 11:27:11.921,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:27:11.922,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:27:11.922,!V TRIAL_VAR congruency congruet
2017-06-25 11:27:11.923,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:11.923,TRIAL_END
2017-06-25 11:27:11.924,TRIALID 186
2017-06-25 11:27:11.954,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:12.988,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:13.506,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:15.022,!V TRIAL_VAR block experiment
2017-06-25 11:27:15.023,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:27:15.024,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:27:15.024,!V TRIAL_VAR congruency neutral
2017-06-25 11:27:15.025,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:15.026,TRIAL_END
2017-06-25 11:27:15.026,TRIALID 187
2017-06-25 11:27:15.073,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:16.106,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:16.594,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:18.106,!V TRIAL_VAR block experiment
2017-06-25 11:27:18.107,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:27:18.108,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:27:18.108,!V TRIAL_VAR congruency congruet
2017-06-25 11:27:18.109,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:18.109,TRIAL_END
2017-06-25 11:27:18.110,TRIALID 188
2017-06-25 11:27:18.140,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:19.190,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:19.586,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:21.090,!V TRIAL_VAR block experiment
2017-06-25 11:27:21.091,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:27:21.092,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:27:21.093,!V TRIAL_VAR congruency congruet
2017-06-25 11:27:21.094,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:21.094,TRIAL_END
2017-06-25 11:27:21.095,TRIALID 189
2017-06-25 11:27:21.124,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:22.158,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:22.594,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:24.109,!V TRIAL_VAR block experiment
2017-06-25 11:27:24.110,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:27:24.110,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:27:24.111,!V TRIAL_VAR congruency neutral
2017-06-25 11:27:24.111,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:24.112,TRIAL_END
2017-06-25 11:27:24.112,TRIALID 190
2017-06-25 11:27:24.143,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:25.177,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:25.571,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:27.076,!V TRIAL_VAR block experiment
2017-06-25 11:27:27.077,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:27:27.078,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:27:27.079,!V TRIAL_VAR congruency congruet
2017-06-25 11:27:27.080,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:27.080,TRIAL_END
2017-06-25 11:27:27.081,TRIALID 191
2017-06-25 11:27:27.127,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:28.177,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:28.563,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:30.077,!V TRIAL_VAR block experiment
2017-06-25 11:27:30.078,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:27:30.080,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:27:30.080,!V TRIAL_VAR congruency congruet
2017-06-25 11:27:30.082,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:30.082,TRIAL_END
2017-06-25 11:27:30.083,TRIALID 192
2017-06-25 11:27:30.113,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:31.144,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:31.490,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:32.994,!V TRIAL_VAR block experiment
2017-06-25 11:27:32.995,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:27:32.996,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:27:32.997,!V TRIAL_VAR congruency incongruet
2017-06-25 11:27:32.998,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:32.998,TRIAL_END
2017-06-25 11:27:32.999,TRIALID 193
2017-06-25 11:27:33.028,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:34.064,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:34.363,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:35.880,!V TRIAL_VAR block experiment
2017-06-25 11:27:35.881,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:27:35.881,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:27:35.882,!V TRIAL_VAR congruency congruet
2017-06-25 11:27:35.883,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:35.883,TRIAL_END
2017-06-25 11:27:35.884,TRIALID 194
2017-06-25 11:27:35.930,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:36.980,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:37.331,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:38.847,!V TRIAL_VAR block experiment
2017-06-25 11:27:38.849,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:27:38.850,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:27:38.851,!V TRIAL_VAR congruency incongruet
2017-06-25 11:27:38.852,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:38.853,TRIAL_END
2017-06-25 11:27:38.854,TRIALID 195
2017-06-25 11:27:38.897,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:39.948,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:40.563,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:42.081,!V TRIAL_VAR block experiment
2017-06-25 11:27:42.082,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:27:42.083,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:27:42.084,!V TRIAL_VAR congruency incongruet
2017-06-25 11:27:42.085,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:42.086,TRIAL_END
2017-06-25 11:27:42.087,TRIALID 196
2017-06-25 11:27:42.115,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:43.166,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:43.556,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:45.066,!V TRIAL_VAR block experiment
2017-06-25 11:27:45.067,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:27:45.068,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:27:45.068,!V TRIAL_VAR congruency incongruet
2017-06-25 11:27:45.069,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:45.070,TRIAL_END
2017-06-25 11:27:45.071,TRIALID 197
2017-06-25 11:27:45.101,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:46.134,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:46.588,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:48.100,!V TRIAL_VAR block experiment
2017-06-25 11:27:48.101,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:27:48.102,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:27:48.103,!V TRIAL_VAR congruency congruet
2017-06-25 11:27:48.103,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:48.104,TRIAL_END
2017-06-25 11:27:48.105,TRIALID 198
2017-06-25 11:27:48.134,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:49.168,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:49.604,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:51.118,!V TRIAL_VAR block experiment
2017-06-25 11:27:51.119,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:27:51.120,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:27:51.120,!V TRIAL_VAR congruency neutral
2017-06-25 11:27:51.121,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:51.122,TRIAL_END
2017-06-25 11:27:51.122,TRIALID 199
2017-06-25 11:27:51.151,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:52.202,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:52.643,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:54.153,!V TRIAL_VAR block experiment
2017-06-25 11:27:54.154,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:27:54.155,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:27:54.156,!V TRIAL_VAR congruency congruet
2017-06-25 11:27:54.157,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:54.158,TRIAL_END
2017-06-25 11:27:54.159,TRIALID 200
2017-06-25 11:27:54.203,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:55.237,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:55.764,!E TRIAL_EVENT_VAR response
2017-06-25 11:27:57.270,!V TRIAL_VAR block experiment
2017-06-25 11:27:57.271,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:27:57.272,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:27:57.273,!V TRIAL_VAR congruency incongruet
2017-06-25 11:27:57.274,!V TRIAL_VAR accuracy correct
2017-06-25 11:27:57.274,TRIAL_END
2017-06-25 11:27:57.275,TRIALID 201
2017-06-25 11:27:57.304,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:27:58.339,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:27:59.068,!E TRIAL_EVENT_VAR response
2017-06-25 11:28:00.571,!V TRIAL_VAR block experiment
2017-06-25 11:28:00.571,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:28:00.572,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:28:00.572,!V TRIAL_VAR congruency neutral
2017-06-25 11:28:00.572,!V TRIAL_VAR accuracy correct
2017-06-25 11:28:00.572,TRIAL_END
2017-06-25 11:28:00.573,TRIALID 202
2017-06-25 11:28:00.605,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:28:01.639,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:28:02.220,!E TRIAL_EVENT_VAR response
2017-06-25 11:28:03.723,!V TRIAL_VAR block experiment
2017-06-25 11:28:03.724,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:28:03.725,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:28:03.725,!V TRIAL_VAR congruency neutral
2017-06-25 11:28:03.726,!V TRIAL_VAR accuracy correct
2017-06-25 11:28:03.727,TRIAL_END
2017-06-25 11:28:03.728,TRIALID 203
2017-06-25 11:28:03.757,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:28:04.790,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:28:05.189,!E TRIAL_EVENT_VAR response
2017-06-25 11:28:06.707,!V TRIAL_VAR block experiment
2017-06-25 11:28:06.708,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:28:06.709,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:28:06.709,!V TRIAL_VAR congruency congruet
2017-06-25 11:28:06.710,!V TRIAL_VAR accuracy correct
2017-06-25 11:28:06.711,TRIAL_END
2017-06-25 11:28:06.712,TRIALID 204
2017-06-25 11:28:06.741,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:28:07.774,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:28:08.180,!E TRIAL_EVENT_VAR response
2017-06-25 11:28:09.691,!V TRIAL_VAR block experiment
2017-06-25 11:28:09.693,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:28:09.693,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:28:09.694,!V TRIAL_VAR congruency incongruet
2017-06-25 11:28:09.695,!V TRIAL_VAR accuracy correct
2017-06-25 11:28:09.696,TRIAL_END
2017-06-25 11:28:09.697,TRIALID 205
2017-06-25 11:28:09.742,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:28:10.775,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:28:11.204,!E TRIAL_EVENT_VAR response
2017-06-25 11:28:12.709,!V TRIAL_VAR block experiment
2017-06-25 11:28:12.710,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:28:12.711,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:28:12.711,!V TRIAL_VAR congruency incongruet
2017-06-25 11:28:12.713,!V TRIAL_VAR accuracy correct
2017-06-25 11:28:12.713,TRIAL_END
2017-06-25 11:28:12.715,TRIALID 206
2017-06-25 11:28:12.742,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:28:13.777,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:28:14.109,!E TRIAL_EVENT_VAR response
2017-06-25 11:28:15.627,!V TRIAL_VAR block experiment
2017-06-25 11:28:15.628,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:28:15.629,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:28:15.630,!V TRIAL_VAR congruency incongruet
2017-06-25 11:28:15.631,!V TRIAL_VAR accuracy correct
2017-06-25 11:28:15.632,TRIAL_END
2017-06-25 11:28:15.633,TRIALID 207
2017-06-25 11:28:15.678,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:28:16.711,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:28:17.013,!E TRIAL_EVENT_VAR response
2017-06-25 11:28:18.528,!V TRIAL_VAR block experiment
2017-06-25 11:28:18.529,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:28:18.530,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:28:18.531,!V TRIAL_VAR congruency congruet
2017-06-25 11:28:18.532,!V TRIAL_VAR accuracy correct
2017-06-25 11:28:18.532,TRIAL_END
2017-06-25 11:28:18.533,TRIALID 208
2017-06-25 11:28:18.578,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:28:19.612,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:28:19.965,!E TRIAL_EVENT_VAR response
2017-06-25 11:28:21.479,!V TRIAL_VAR block experiment
2017-06-25 11:28:21.479,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:28:21.480,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:28:21.481,!V TRIAL_VAR congruency incongruet
2017-06-25 11:28:21.482,!V TRIAL_VAR accuracy correct
2017-06-25 11:28:21.482,TRIAL_END
2017-06-25 11:28:21.483,TRIALID 209
2017-06-25 11:28:21.512,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:28:22.546,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:28:22.845,!E TRIAL_EVENT_VAR response
2017-06-25 11:28:24.364,!V TRIAL_VAR block experiment
2017-06-25 11:28:24.365,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:28:24.365,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:28:24.366,!V TRIAL_VAR congruency incongruet
2017-06-25 11:28:24.367,!V TRIAL_VAR accuracy correct
2017-06-25 11:28:24.367,TRIAL_END
2017-06-25 11:28:24.368,TRIALID 210
2017-06-25 11:28:24.397,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:28:25.431,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:28:25.877,!E TRIAL_EVENT_VAR response
2017-06-25 11:28:27.382,!V TRIAL_VAR block experiment
2017-06-25 11:28:27.383,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:28:27.384,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:28:27.385,!V TRIAL_VAR congruency neutral
2017-06-25 11:28:27.386,!V TRIAL_VAR accuracy correct
2017-06-25 11:28:27.386,TRIAL_END
2017-06-25 11:28:27.387,TRIALID 211
2017-06-25 11:28:27.415,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:28:28.448,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:28:28.805,!E TRIAL_EVENT_VAR response
2017-06-25 11:28:30.315,!V TRIAL_VAR block experiment
2017-06-25 11:28:30.316,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:28:30.317,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:28:30.317,!V TRIAL_VAR congruency congruet
2017-06-25 11:28:30.318,!V TRIAL_VAR accuracy correct
2017-06-25 11:28:30.318,TRIAL_END
2017-06-25 11:28:30.319,TRIALID 212
2017-06-25 11:28:30.349,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:28:31.382,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:28:31.861,!E TRIAL_EVENT_VAR response
2017-06-25 11:28:33.367,!V TRIAL_VAR block experiment
2017-06-25 11:28:33.368,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:28:33.369,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:28:33.369,!V TRIAL_VAR congruency incongruet
2017-06-25 11:28:33.370,!V TRIAL_VAR accuracy correct
2017-06-25 11:28:33.371,TRIAL_END
2017-06-25 11:28:33.372,TRIALID 213
2017-06-25 11:28:33.401,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:28:34.451,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:28:34.766,!E TRIAL_EVENT_VAR response
2017-06-25 11:28:36.284,!V TRIAL_VAR block experiment
2017-06-25 11:28:36.286,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:28:36.287,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:28:36.287,!V TRIAL_VAR congruency congruet
2017-06-25 11:28:36.289,!V TRIAL_VAR accuracy correct
2017-06-25 11:28:36.290,TRIAL_END
2017-06-25 11:28:36.291,TRIALID 214
2017-06-25 11:28:36.318,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:28:37.369,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:28:37.734,!E TRIAL_EVENT_VAR response
2017-06-25 11:28:39.252,!V TRIAL_VAR block experiment
2017-06-25 11:28:39.253,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:28:39.254,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:28:39.254,!V TRIAL_VAR congruency congruet
2017-06-25 11:28:39.255,!V TRIAL_VAR accuracy incorrect
2017-06-25 11:28:39.255,TRIAL_END
2017-06-25 11:28:39.256,TRIALID 215
2017-06-25 11:28:39.302,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:28:40.336,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:28:40.710,!E TRIAL_EVENT_VAR response
2017-06-25 11:28:42.219,!V TRIAL_VAR block experiment
2017-06-25 11:28:42.220,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:28:42.220,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:28:42.221,!V TRIAL_VAR congruency neutral
2017-06-25 11:28:42.221,!V TRIAL_VAR accuracy correct
2017-06-25 11:28:42.222,TRIAL_END
2017-06-25 11:28:42.222,TRIALID 216
2017-06-25 11:28:42.253,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:28:43.304,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:28:43.606,!E TRIAL_EVENT_VAR response
2017-06-25 11:28:45.121,!V TRIAL_VAR block experiment
2017-06-25 11:28:45.122,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:28:45.122,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:28:45.123,!V TRIAL_VAR congruency incongruet
2017-06-25 11:28:45.123,!V TRIAL_VAR accuracy correct
